,ST,clpA,clpX,nifS,pepX,pyrG,recG,rplB,uvrA,New/Existing
754,755,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_282,recG_259,rplB_23,uvrA_28,New
755,756,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_282,recG_259,rplB_23,uvrA_29,New
756,757,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_85,recG_91,rplB_294,uvrA_288,New
757,758,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_85,recG_91,rplB_294,uvrA_28,New
758,759,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_85,recG_91,rplB_294,uvrA_29,New
759,760,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_85,recG_91,rplB_23,uvrA_288,New
760,761,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_85,recG_91,rplB_23,uvrA_28,New
761,762,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_85,recG_91,rplB_23,uvrA_29,New
762,763,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_85,recG_27,rplB_294,uvrA_288,New
763,764,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_85,recG_27,rplB_294,uvrA_28,New
764,765,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_85,recG_27,rplB_294,uvrA_29,New
765,766,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_85,recG_27,rplB_23,uvrA_288,New
766,767,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_85,recG_27,rplB_23,uvrA_28,New
767,768,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_85,recG_27,rplB_23,uvrA_29,New
768,769,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_85,recG_259,rplB_294,uvrA_288,New
769,770,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_85,recG_259,rplB_294,uvrA_28,New
770,771,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_85,recG_259,rplB_294,uvrA_29,New
771,772,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_85,recG_259,rplB_23,uvrA_288,New
772,773,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_85,recG_259,rplB_23,uvrA_28,New
773,774,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_85,recG_259,rplB_23,uvrA_29,New
774,775,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_282,recG_91,rplB_294,uvrA_288,New
775,776,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_282,recG_91,rplB_294,uvrA_28,New
776,777,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_282,recG_91,rplB_294,uvrA_29,New
777,778,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_282,recG_91,rplB_23,uvrA_288,New
778,779,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_282,recG_91,rplB_23,uvrA_28,New
779,780,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_282,recG_91,rplB_23,uvrA_29,New
780,781,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_282,recG_27,rplB_294,uvrA_288,New
781,782,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_282,recG_27,rplB_294,uvrA_28,New
782,783,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_282,recG_27,rplB_294,uvrA_29,New
783,784,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_282,recG_27,rplB_23,uvrA_288,New
784,785,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_282,recG_27,rplB_23,uvrA_28,New
785,786,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_282,recG_27,rplB_23,uvrA_29,New
786,787,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_282,recG_259,rplB_294,uvrA_288,New
787,788,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_282,recG_259,rplB_294,uvrA_28,New
788,789,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_282,recG_259,rplB_294,uvrA_29,New
789,790,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_282,recG_259,rplB_23,uvrA_288,New
790,791,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_282,recG_259,rplB_23,uvrA_28,New
791,792,clpA_266,clpX_24,nifS_23,pepX_261,pyrG_282,recG_259,rplB_23,uvrA_29,New
792,793,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_85,recG_91,rplB_294,uvrA_288,New
793,794,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_85,recG_91,rplB_294,uvrA_28,New
794,795,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_85,recG_91,rplB_294,uvrA_29,New
795,796,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_85,recG_91,rplB_23,uvrA_288,New
796,797,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_85,recG_91,rplB_23,uvrA_28,New
797,798,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_85,recG_91,rplB_23,uvrA_29,New
798,799,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_85,recG_27,rplB_294,uvrA_288,New
799,800,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_85,recG_27,rplB_294,uvrA_28,New
800,801,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_85,recG_27,rplB_294,uvrA_29,New
801,802,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_85,recG_27,rplB_23,uvrA_288,New
802,803,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_85,recG_27,rplB_23,uvrA_28,New
803,804,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_85,recG_27,rplB_23,uvrA_29,New
804,805,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_85,recG_259,rplB_294,uvrA_288,New
805,806,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_85,recG_259,rplB_294,uvrA_28,New
806,807,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_85,recG_259,rplB_294,uvrA_29,New
807,808,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_85,recG_259,rplB_23,uvrA_288,New
808,809,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_85,recG_259,rplB_23,uvrA_28,New
809,810,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_85,recG_259,rplB_23,uvrA_29,New
810,811,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_282,recG_91,rplB_294,uvrA_288,New
811,812,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_282,recG_91,rplB_294,uvrA_28,New
812,813,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_282,recG_91,rplB_294,uvrA_29,New
813,814,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_282,recG_91,rplB_23,uvrA_288,New
814,815,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_282,recG_91,rplB_23,uvrA_28,New
815,816,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_282,recG_91,rplB_23,uvrA_29,New
816,817,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_282,recG_27,rplB_294,uvrA_288,New
817,818,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_282,recG_27,rplB_294,uvrA_28,New
818,819,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_282,recG_27,rplB_294,uvrA_29,New
819,820,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_282,recG_27,rplB_23,uvrA_288,New
820,821,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_282,recG_27,rplB_23,uvrA_28,New
821,822,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_282,recG_27,rplB_23,uvrA_29,New
822,823,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_282,recG_259,rplB_294,uvrA_288,New
823,824,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_282,recG_259,rplB_294,uvrA_28,New
824,825,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_282,recG_259,rplB_294,uvrA_29,New
825,826,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_282,recG_259,rplB_23,uvrA_288,New
826,827,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_282,recG_259,rplB_23,uvrA_28,New
827,828,clpA_266,clpX_24,nifS_24,pepX_86,pyrG_282,recG_259,rplB_23,uvrA_29,New
828,829,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_85,recG_91,rplB_294,uvrA_288,New
829,830,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_85,recG_91,rplB_294,uvrA_28,New
830,831,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_85,recG_91,rplB_294,uvrA_29,New
831,832,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_85,recG_91,rplB_23,uvrA_288,New
832,833,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_85,recG_91,rplB_23,uvrA_28,New
833,834,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_85,recG_91,rplB_23,uvrA_29,New
834,835,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_85,recG_27,rplB_294,uvrA_288,New
835,836,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_85,recG_27,rplB_294,uvrA_28,New
836,837,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_85,recG_27,rplB_294,uvrA_29,New
837,838,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_85,recG_27,rplB_23,uvrA_288,New
838,839,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_85,recG_27,rplB_23,uvrA_28,New
839,840,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_85,recG_27,rplB_23,uvrA_29,New
840,841,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_85,recG_259,rplB_294,uvrA_288,New
841,842,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_85,recG_259,rplB_294,uvrA_28,New
842,843,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_85,recG_259,rplB_294,uvrA_29,New
843,844,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_85,recG_259,rplB_23,uvrA_288,New
844,845,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_85,recG_259,rplB_23,uvrA_28,New
845,846,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_85,recG_259,rplB_23,uvrA_29,New
846,847,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_282,recG_91,rplB_294,uvrA_288,New
847,848,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_282,recG_91,rplB_294,uvrA_28,New
848,849,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_282,recG_91,rplB_294,uvrA_29,New
849,850,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_282,recG_91,rplB_23,uvrA_288,New
850,851,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_282,recG_91,rplB_23,uvrA_28,New
851,852,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_282,recG_91,rplB_23,uvrA_29,New
852,853,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_282,recG_27,rplB_294,uvrA_288,New
853,854,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_282,recG_27,rplB_294,uvrA_28,New
854,855,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_282,recG_27,rplB_294,uvrA_29,New
855,856,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_282,recG_27,rplB_23,uvrA_288,New
856,857,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_282,recG_27,rplB_23,uvrA_28,New
857,858,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_282,recG_27,rplB_23,uvrA_29,New
858,859,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_282,recG_259,rplB_294,uvrA_288,New
859,860,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_282,recG_259,rplB_294,uvrA_28,New
860,861,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_282,recG_259,rplB_294,uvrA_29,New
861,862,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_282,recG_259,rplB_23,uvrA_288,New
862,863,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_282,recG_259,rplB_23,uvrA_28,New
863,864,clpA_266,clpX_24,nifS_24,pepX_261,pyrG_282,recG_259,rplB_23,uvrA_29,New
