,ST,clpA,clpX,nifS,pepX,pyrG,recG,rplB,uvrA,New/Existing
241,242,clpA_35,clpX_24,nifS_24,pepX_85,pyrG_44,recG_91,rplB_23,uvrA_28,New
242,243,clpA_35,clpX_24,nifS_24,pepX_85,pyrG_44,recG_91,rplB_23,uvrA_29,New
243,244,clpA_35,clpX_24,nifS_24,pepX_85,pyrG_44,recG_91,rplB_24,uvrA_99,New
244,245,clpA_35,clpX_24,nifS_24,pepX_85,pyrG_44,recG_91,rplB_24,uvrA_28,New
245,246,clpA_35,clpX_24,nifS_24,pepX_85,pyrG_44,recG_91,rplB_24,uvrA_29,New
246,247,clpA_35,clpX_24,nifS_24,pepX_85,pyrG_44,recG_29,rplB_23,uvrA_99,New
247,248,clpA_35,clpX_24,nifS_24,pepX_85,pyrG_44,recG_29,rplB_23,uvrA_28,New
248,249,clpA_35,clpX_24,nifS_24,pepX_85,pyrG_44,recG_29,rplB_23,uvrA_29,New
249,250,clpA_35,clpX_24,nifS_24,pepX_85,pyrG_44,recG_29,rplB_24,uvrA_99,New
250,251,clpA_35,clpX_24,nifS_24,pepX_85,pyrG_44,recG_29,rplB_24,uvrA_28,New
251,252,clpA_35,clpX_24,nifS_24,pepX_85,pyrG_44,recG_29,rplB_24,uvrA_29,New
252,253,clpA_35,clpX_24,nifS_24,pepX_85,pyrG_22,recG_32,rplB_23,uvrA_99,New
253,254,clpA_35,clpX_24,nifS_24,pepX_85,pyrG_22,recG_32,rplB_23,uvrA_28,New
254,255,clpA_35,clpX_24,nifS_24,pepX_85,pyrG_22,recG_32,rplB_23,uvrA_29,New
255,256,clpA_35,clpX_24,nifS_24,pepX_85,pyrG_22,recG_32,rplB_24,uvrA_99,New
256,257,clpA_35,clpX_24,nifS_24,pepX_85,pyrG_22,recG_32,rplB_24,uvrA_28,New
257,258,clpA_35,clpX_24,nifS_24,pepX_85,pyrG_22,recG_32,rplB_24,uvrA_29,New
258,259,clpA_35,clpX_24,nifS_24,pepX_85,pyrG_22,recG_91,rplB_23,uvrA_99,New
259,260,clpA_35,clpX_24,nifS_24,pepX_85,pyrG_22,recG_91,rplB_23,uvrA_28,New
260,261,clpA_35,clpX_24,nifS_24,pepX_85,pyrG_22,recG_91,rplB_23,uvrA_29,New
261,262,clpA_35,clpX_24,nifS_24,pepX_85,pyrG_22,recG_91,rplB_24,uvrA_99,New
262,263,clpA_35,clpX_24,nifS_24,pepX_85,pyrG_22,recG_91,rplB_24,uvrA_28,New
263,264,clpA_35,clpX_24,nifS_24,pepX_85,pyrG_22,recG_91,rplB_24,uvrA_29,New
264,265,clpA_35,clpX_24,nifS_24,pepX_85,pyrG_22,recG_29,rplB_23,uvrA_99,New
265,266,clpA_35,clpX_24,nifS_24,pepX_85,pyrG_22,recG_29,rplB_23,uvrA_28,New
266,267,clpA_35,clpX_24,nifS_24,pepX_85,pyrG_22,recG_29,rplB_23,uvrA_29,New
267,268,clpA_35,clpX_24,nifS_24,pepX_85,pyrG_22,recG_29,rplB_24,uvrA_99,New
268,269,clpA_35,clpX_24,nifS_24,pepX_85,pyrG_22,recG_29,rplB_24,uvrA_28,New
269,270,clpA_35,clpX_24,nifS_24,pepX_85,pyrG_22,recG_29,rplB_24,uvrA_29,New
270,271,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_96,recG_32,rplB_23,uvrA_99,New
271,272,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_96,recG_32,rplB_23,uvrA_28,New
272,273,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_96,recG_32,rplB_23,uvrA_29,New
273,274,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_96,recG_32,rplB_24,uvrA_99,New
274,275,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_96,recG_32,rplB_24,uvrA_28,New
275,276,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_96,recG_32,rplB_24,uvrA_29,New
276,277,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_96,recG_91,rplB_23,uvrA_99,New
277,278,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_96,recG_91,rplB_23,uvrA_28,New
278,279,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_96,recG_91,rplB_23,uvrA_29,New
279,280,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_96,recG_91,rplB_24,uvrA_99,New
280,281,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_96,recG_91,rplB_24,uvrA_28,New
281,282,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_96,recG_91,rplB_24,uvrA_29,New
282,283,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_96,recG_29,rplB_23,uvrA_99,New
283,284,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_96,recG_29,rplB_23,uvrA_28,New
284,285,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_96,recG_29,rplB_23,uvrA_29,New
285,286,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_96,recG_29,rplB_24,uvrA_99,New
286,287,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_96,recG_29,rplB_24,uvrA_28,New
287,288,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_96,recG_29,rplB_24,uvrA_29,New
288,289,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_44,recG_32,rplB_23,uvrA_99,New
289,290,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_44,recG_32,rplB_23,uvrA_28,New
290,291,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_44,recG_32,rplB_23,uvrA_29,New
291,292,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_44,recG_32,rplB_24,uvrA_99,New
292,293,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_44,recG_32,rplB_24,uvrA_28,New
293,294,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_44,recG_32,rplB_24,uvrA_29,New
294,295,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_44,recG_91,rplB_23,uvrA_99,New
295,296,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_44,recG_91,rplB_23,uvrA_28,New
296,297,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_44,recG_91,rplB_23,uvrA_29,New
297,298,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_44,recG_91,rplB_24,uvrA_99,New
298,299,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_44,recG_91,rplB_24,uvrA_28,New
299,300,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_44,recG_91,rplB_24,uvrA_29,New
300,301,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_44,recG_29,rplB_23,uvrA_99,New
301,302,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_44,recG_29,rplB_23,uvrA_28,New
302,303,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_44,recG_29,rplB_23,uvrA_29,New
303,304,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_44,recG_29,rplB_24,uvrA_99,New
304,305,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_44,recG_29,rplB_24,uvrA_28,New
305,306,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_44,recG_29,rplB_24,uvrA_29,New
306,307,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_22,recG_32,rplB_23,uvrA_99,New
307,308,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_22,recG_32,rplB_23,uvrA_28,New
308,309,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_22,recG_32,rplB_23,uvrA_29,New
309,310,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_22,recG_32,rplB_24,uvrA_99,New
310,311,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_22,recG_32,rplB_24,uvrA_28,New
311,312,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_22,recG_32,rplB_24,uvrA_29,New
312,313,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_22,recG_91,rplB_23,uvrA_99,New
313,314,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_22,recG_91,rplB_23,uvrA_28,New
314,315,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_22,recG_91,rplB_23,uvrA_29,New
315,316,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_22,recG_91,rplB_24,uvrA_99,New
316,317,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_22,recG_91,rplB_24,uvrA_28,New
317,318,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_22,recG_91,rplB_24,uvrA_29,New
318,319,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_22,recG_29,rplB_23,uvrA_99,New
319,320,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_22,recG_29,rplB_23,uvrA_28,New
320,321,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_22,recG_29,rplB_23,uvrA_29,New
321,322,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_22,recG_29,rplB_24,uvrA_99,New
322,323,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_22,recG_29,rplB_24,uvrA_28,New
323,324,clpA_35,clpX_24,nifS_24,pepX_31,pyrG_22,recG_29,rplB_24,uvrA_29,New
324,325,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_96,recG_32,rplB_23,uvrA_99,New
325,326,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_96,recG_32,rplB_23,uvrA_28,New
326,327,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_96,recG_32,rplB_23,uvrA_29,New
327,328,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_96,recG_32,rplB_24,uvrA_99,New
328,329,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_96,recG_32,rplB_24,uvrA_28,New
329,330,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_96,recG_32,rplB_24,uvrA_29,New
330,331,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_96,recG_91,rplB_23,uvrA_99,New
331,332,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_96,recG_91,rplB_23,uvrA_28,New
332,333,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_96,recG_91,rplB_23,uvrA_29,New
333,334,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_96,recG_91,rplB_24,uvrA_99,New
334,335,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_96,recG_91,rplB_24,uvrA_28,New
335,336,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_96,recG_91,rplB_24,uvrA_29,New
336,337,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_96,recG_29,rplB_23,uvrA_99,New
337,338,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_96,recG_29,rplB_23,uvrA_28,New
338,339,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_96,recG_29,rplB_23,uvrA_29,New
339,340,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_96,recG_29,rplB_24,uvrA_99,New
340,341,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_96,recG_29,rplB_24,uvrA_28,New
341,342,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_96,recG_29,rplB_24,uvrA_29,New
342,343,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_44,recG_32,rplB_23,uvrA_99,New
343,344,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_44,recG_32,rplB_23,uvrA_28,New
344,345,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_44,recG_32,rplB_23,uvrA_29,New
345,346,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_44,recG_32,rplB_24,uvrA_99,New
346,347,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_44,recG_32,rplB_24,uvrA_28,New
347,348,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_44,recG_32,rplB_24,uvrA_29,New
348,349,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_44,recG_91,rplB_23,uvrA_99,New
349,350,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_44,recG_91,rplB_23,uvrA_28,New
350,351,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_44,recG_91,rplB_23,uvrA_29,New
351,352,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_44,recG_91,rplB_24,uvrA_99,New
352,353,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_44,recG_91,rplB_24,uvrA_28,New
353,354,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_44,recG_91,rplB_24,uvrA_29,New
354,355,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_44,recG_29,rplB_23,uvrA_99,New
355,356,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_44,recG_29,rplB_23,uvrA_28,New
356,357,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_44,recG_29,rplB_23,uvrA_29,New
357,358,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_44,recG_29,rplB_24,uvrA_99,New
358,359,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_44,recG_29,rplB_24,uvrA_28,New
359,360,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_44,recG_29,rplB_24,uvrA_29,New
360,361,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_22,recG_32,rplB_23,uvrA_99,New
361,362,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_22,recG_32,rplB_23,uvrA_28,New
362,363,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_22,recG_32,rplB_23,uvrA_29,New
363,364,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_22,recG_32,rplB_24,uvrA_99,New
364,365,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_22,recG_32,rplB_24,uvrA_28,New
365,366,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_22,recG_32,rplB_24,uvrA_29,New
366,367,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_22,recG_91,rplB_23,uvrA_99,New
367,368,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_22,recG_91,rplB_23,uvrA_28,New
368,369,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_22,recG_91,rplB_23,uvrA_29,New
369,370,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_22,recG_91,rplB_24,uvrA_99,New
370,371,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_22,recG_91,rplB_24,uvrA_28,New
371,372,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_22,recG_91,rplB_24,uvrA_29,New
372,373,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_22,recG_29,rplB_23,uvrA_99,New
373,374,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_22,recG_29,rplB_23,uvrA_28,New
374,375,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_22,recG_29,rplB_23,uvrA_29,New
375,376,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_22,recG_29,rplB_24,uvrA_99,New
376,377,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_22,recG_29,rplB_24,uvrA_28,New
377,378,clpA_37,clpX_24,nifS_23,pepX_49,pyrG_22,recG_29,rplB_24,uvrA_29,New
378,379,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_96,recG_32,rplB_23,uvrA_99,New
379,380,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_96,recG_32,rplB_23,uvrA_28,New
380,381,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_96,recG_32,rplB_23,uvrA_29,New
381,382,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_96,recG_32,rplB_24,uvrA_99,New
382,383,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_96,recG_32,rplB_24,uvrA_28,New
383,384,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_96,recG_32,rplB_24,uvrA_29,New
384,385,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_96,recG_91,rplB_23,uvrA_99,New
385,386,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_96,recG_91,rplB_23,uvrA_28,New
386,387,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_96,recG_91,rplB_23,uvrA_29,New
387,388,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_96,recG_91,rplB_24,uvrA_99,New
388,389,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_96,recG_91,rplB_24,uvrA_28,New
389,390,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_96,recG_91,rplB_24,uvrA_29,New
390,391,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_96,recG_29,rplB_23,uvrA_99,New
391,392,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_96,recG_29,rplB_23,uvrA_28,New
392,393,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_96,recG_29,rplB_23,uvrA_29,New
393,394,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_96,recG_29,rplB_24,uvrA_99,New
394,395,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_96,recG_29,rplB_24,uvrA_28,New
395,396,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_96,recG_29,rplB_24,uvrA_29,New
396,397,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_44,recG_32,rplB_23,uvrA_99,New
397,398,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_44,recG_32,rplB_23,uvrA_28,New
398,399,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_44,recG_32,rplB_23,uvrA_29,New
399,400,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_44,recG_32,rplB_24,uvrA_99,New
400,401,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_44,recG_32,rplB_24,uvrA_28,New
401,402,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_44,recG_32,rplB_24,uvrA_29,New
402,403,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_44,recG_91,rplB_23,uvrA_99,New
403,404,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_44,recG_91,rplB_23,uvrA_28,New
404,405,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_44,recG_91,rplB_23,uvrA_29,New
405,406,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_44,recG_91,rplB_24,uvrA_99,New
406,407,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_44,recG_91,rplB_24,uvrA_28,New
407,408,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_44,recG_91,rplB_24,uvrA_29,New
408,409,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_44,recG_29,rplB_23,uvrA_99,New
409,410,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_44,recG_29,rplB_23,uvrA_28,New
410,411,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_44,recG_29,rplB_23,uvrA_29,New
411,412,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_44,recG_29,rplB_24,uvrA_99,New
412,413,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_44,recG_29,rplB_24,uvrA_28,New
413,414,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_44,recG_29,rplB_24,uvrA_29,New
414,415,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_22,recG_32,rplB_23,uvrA_99,New
415,416,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_22,recG_32,rplB_23,uvrA_28,New
416,417,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_22,recG_32,rplB_23,uvrA_29,New
417,418,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_22,recG_32,rplB_24,uvrA_99,New
418,419,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_22,recG_32,rplB_24,uvrA_28,New
419,420,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_22,recG_32,rplB_24,uvrA_29,New
420,421,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_22,recG_91,rplB_23,uvrA_99,New
421,422,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_22,recG_91,rplB_23,uvrA_28,New
422,423,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_22,recG_91,rplB_23,uvrA_29,New
423,424,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_22,recG_91,rplB_24,uvrA_99,New
424,425,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_22,recG_91,rplB_24,uvrA_28,New
425,426,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_22,recG_91,rplB_24,uvrA_29,New
426,427,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_22,recG_29,rplB_23,uvrA_99,New
427,428,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_22,recG_29,rplB_23,uvrA_28,New
428,429,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_22,recG_29,rplB_23,uvrA_29,New
429,430,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_22,recG_29,rplB_24,uvrA_99,New
430,431,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_22,recG_29,rplB_24,uvrA_28,New
431,432,clpA_37,clpX_24,nifS_23,pepX_85,pyrG_22,recG_29,rplB_24,uvrA_29,New
432,433,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_96,recG_32,rplB_23,uvrA_99,New
433,434,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_96,recG_32,rplB_23,uvrA_28,New
434,435,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_96,recG_32,rplB_23,uvrA_29,New
435,436,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_96,recG_32,rplB_24,uvrA_99,New
436,437,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_96,recG_32,rplB_24,uvrA_28,New
437,438,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_96,recG_32,rplB_24,uvrA_29,New
438,439,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_96,recG_91,rplB_23,uvrA_99,New
439,440,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_96,recG_91,rplB_23,uvrA_28,New
440,441,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_96,recG_91,rplB_23,uvrA_29,New
441,442,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_96,recG_91,rplB_24,uvrA_99,New
442,443,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_96,recG_91,rplB_24,uvrA_28,New
443,444,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_96,recG_91,rplB_24,uvrA_29,New
444,445,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_96,recG_29,rplB_23,uvrA_99,New
445,446,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_96,recG_29,rplB_23,uvrA_28,New
446,447,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_96,recG_29,rplB_23,uvrA_29,New
447,448,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_96,recG_29,rplB_24,uvrA_99,New
448,449,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_96,recG_29,rplB_24,uvrA_28,New
449,450,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_96,recG_29,rplB_24,uvrA_29,New
450,451,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_44,recG_32,rplB_23,uvrA_99,New
451,452,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_44,recG_32,rplB_23,uvrA_28,New
452,453,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_44,recG_32,rplB_23,uvrA_29,New
453,454,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_44,recG_32,rplB_24,uvrA_99,New
454,455,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_44,recG_32,rplB_24,uvrA_28,New
455,456,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_44,recG_32,rplB_24,uvrA_29,New
456,457,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_44,recG_91,rplB_23,uvrA_99,New
457,458,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_44,recG_91,rplB_23,uvrA_28,New
458,459,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_44,recG_91,rplB_23,uvrA_29,New
459,460,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_44,recG_91,rplB_24,uvrA_99,New
460,461,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_44,recG_91,rplB_24,uvrA_28,New
461,462,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_44,recG_91,rplB_24,uvrA_29,New
462,463,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_44,recG_29,rplB_23,uvrA_99,New
463,464,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_44,recG_29,rplB_23,uvrA_28,New
464,465,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_44,recG_29,rplB_23,uvrA_29,New
465,466,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_44,recG_29,rplB_24,uvrA_99,New
466,467,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_44,recG_29,rplB_24,uvrA_28,New
467,468,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_44,recG_29,rplB_24,uvrA_29,New
468,469,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_22,recG_32,rplB_23,uvrA_99,New
469,470,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_22,recG_32,rplB_23,uvrA_28,New
470,471,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_22,recG_32,rplB_23,uvrA_29,New
471,472,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_22,recG_32,rplB_24,uvrA_99,New
472,473,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_22,recG_32,rplB_24,uvrA_28,New
473,474,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_22,recG_32,rplB_24,uvrA_29,New
474,475,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_22,recG_91,rplB_23,uvrA_99,New
475,476,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_22,recG_91,rplB_23,uvrA_28,New
476,477,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_22,recG_91,rplB_23,uvrA_29,New
477,478,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_22,recG_91,rplB_24,uvrA_99,New
478,479,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_22,recG_91,rplB_24,uvrA_28,New
479,480,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_22,recG_91,rplB_24,uvrA_29,New
480,481,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_22,recG_29,rplB_23,uvrA_99,New
481,482,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_22,recG_29,rplB_23,uvrA_28,Existing
482,483,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_22,recG_29,rplB_23,uvrA_29,New
483,484,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_22,recG_29,rplB_24,uvrA_99,New
484,485,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_22,recG_29,rplB_24,uvrA_28,New
485,486,clpA_37,clpX_24,nifS_23,pepX_31,pyrG_22,recG_29,rplB_24,uvrA_29,New
486,487,clpA_37,clpX_24,nifS_24,pepX_49,pyrG_96,recG_32,rplB_23,uvrA_99,New
487,488,clpA_37,clpX_24,nifS_24,pepX_49,pyrG_96,recG_32,rplB_23,uvrA_28,New
488,489,clpA_37,clpX_24,nifS_24,pepX_49,pyrG_96,recG_32,rplB_23,uvrA_29,New
489,490,clpA_37,clpX_24,nifS_24,pepX_49,pyrG_96,recG_32,rplB_24,uvrA_99,New
490,491,clpA_37,clpX_24,nifS_24,pepX_49,pyrG_96,recG_32,rplB_24,uvrA_28,New
491,492,clpA_37,clpX_24,nifS_24,pepX_49,pyrG_96,recG_32,rplB_24,uvrA_29,New
492,493,clpA_37,clpX_24,nifS_24,pepX_49,pyrG_96,recG_91,rplB_23,uvrA_99,New
493,494,clpA_37,clpX_24,nifS_24,pepX_49,pyrG_96,recG_91,rplB_23,uvrA_28,New
